	fdr_q_value	p_value	genes	description	observed	total	expected	enrichment	log_q
GO:0005783	8.971650511577201e-08	1.4691567431622055e-09	HAX1;APBB1;PGRMC1;SCD;TAPBP;GPAA1;CREB3;KIF1C;PPP1R15A;NDUFB8;RTN3;AHSA1;TMEM50A;AGR2;GLUD1;CYB5R3;CST3;APOE;PRNP;HLA-A;RPN1;ATP1A1;APP;RPLP0;DBI;P4HB;THBS1;COL1A2;HSPA1B;HLA-C;CTSA;HSPA5;ATP1A3;PRKCSH;HSP90B1;ATP2A2;PTN;TGM2;PPIB;RPS3;EEF1B2;RPL13;EEF1G;PLN;STOM;RPL10;APEX1;CALR;CANX;GRN;ERP29;PDIA3;MAP2K2;DDOST;RPL27A;RPL5;RPL21;RPL34;TMED10;EMD;BCAP31;PLAAT3;TMBIM6;VCP;HADHB;RPS3A;RPS8;RPS23;SELENOT;CNBP;RPS6;RAB1A;RPS24;RPL41;UBA52;YBX1;RPL24;RPL36A;REEP5;SET;UBXN1;RPL18;OS9;SQSTM1;ASAH1;MLEC;HERPUD1;TMED2;RTN1;KTN1;TRAPPC5;TXNDC5;C18orf32;SLC39A7;MYDGF;RPL36AL;TMEM230;SARAF;MCRS1;DDRGK1;CIB1;TMED9;ELOVL1;GABARAPL1;HHATL;RTN4;TMEM30A;TECR;MARCHF2;CTSZ;CTSF;FBXO2;NENF;STUB1;POMP;RPL36;ATG4B;TRAPPC1;AUP1;SELENOK;TMEM259;GRINA;ERGIC3;NDFIP1;KDELR1;FKBP2;CDNF;SEC62;SDF4;TSPO	Endoplasmic Reticulum	130	1037	73.29889219129964	1.773560228723765	7.0471276525935025
GO:0014069	1.0829732385289354e-07	1.832542052095906e-09	DVL1;PJA2;CLSTN1;CRYAB;PRNP;ATP1A1;RPLP0;RPL7;RPS3;MT3;RPL12;RPS19;RPS27;CAPZB;RPL14;HNRNPH2;ACTR2;NCS1;RPS14;RPS18;RPS13;RPS25;RPL30;RPL10A;RPL8;RPL38;ARF1;SPTBN1;RPL6;DMTN;EIF3A;PCBP2;IQSEC1;NSMF;CAMK2N1;SYNPO;MINK1;NRGN;PHB2;SYT11;GIT1;RTN3;GAP43;ADD1;PPP1R9B;RTN4	Postsynaptic Density	46	239	16.89338016752229	2.7229600911033485	6.965382275140894
GO:0022624	1.693073964682758e-07	2.957334436127088e-09	PSMD3;PSMC3;PSMC4;PSMD8;PSMD4;PSMC1;PSMC5;PSMD2;PSMD6;PSMD1;PSMD13	Proteasome Accessory Complex	11	17	1.2016211834639285	9.154299334412665	6.771324068617641
GO:0071013	6.400930625119952e-07	1.1530060623851441e-08	SF3B1;SNRNP200;HNRNPC;HNRNPA1;PABPC1;SNRPB;DDX5;HNRNPA2B1;HNRNPH1;HNRNPA3;HNRNPM;HNRNPF;HNRNPK;SNRPD2;HNRNPU;SRSF1;SF3B2;PRPF8;PNN;RALY;PRPF19;SRRM2;BCAS2;SF3B6	Catalytic Step 2 Spliceosome	24	87	6.1494731153742235	3.9027733839502265	6.193756879770443
GO:0005750	1.956105912149858e-06	3.6303275662169855e-08	UQCRQ;UQCR11;UQCRH;CYC1;UQCRB;UQCRC2;UQCRC1;UQCRFS1;UQCR10	Mitochondrial Respiratory Chain Complex Iii	9	13	0.9188867873547689	9.794460127028936	5.70860763430456
GO:0005874	4.5635089167210615e-06	8.718494109456177e-08	SHTN1;DVL1;DYNC1LI2;GABARAP;TUBB;STMN1;TCP1;MT3;MAP4;MAP2K2;CCT6A;LRPPRC;CCT5;CCT3;EMD;CCT8;CCT4;DYNLL1;TUBA1B;TUBB4B;CCT2;FKBP4;KLC1;DCTN2;TUBB2A;DCTN1;MAPRE1;DPYSL2;TUBA1A;SIRT2;NDRG1;PBXIP1;DYNLL2;CDK5RAP3;TBCB;FEZ1;TUBB2B;MAP1LC3B;GABARAPL1;MAP1LC3A;TUBG2;BEX4;NUDC;KIFC2;KIF5A;KIF5B;KIF1C;KIF1A	Microtubule	48	287	20.286192920832207	2.3661413547294057	5.340701096557313
GO:0008540	1.9638049734602688e-05	3.859005406362973e-07	PSMC5;PSMD2;PSMC4;PSMD4;PSMC1;PSMC3;PSMD1	Proteasome Regulatory Particle, Base Subcomplex	7	9	0.6361523912456093	11.003652735304112	4.706901644428723
GO:0015629	3.272969741674577e-05	6.610255482639702e-07	HAX1;WASL;BIN1;TAX1BP3;ARPC2;ARPC3;ARPC5;ACTN4;GABARAP;FAM107A;ALDOA;H1-0;HNRNPC;TPM2;TPM1;MYL2;EZR;CTNNA1;MYH9;CAPZB;ACTB;ACTR2;CALD1;DMTN;SEPTIN2;CNN3;ZYX;MPRIP;SYNPO;ARPC1A;HSPB7;STOML2;DSTN;GSN;ABLIM1;FLII;CFL1;MTSS2;PPP1R9B;CFL2;MYO1C	Actin Cytoskeleton	41	244	17.24679816265874	2.377252845039354	4.48505800968879
GO:0016282	4.525767643717666e-05	9.387509304654548e-07	EIF3D;EIF3G;EIF3B;EIF3I;EIF3A;EIF3K;EIF3L;EIF1;EIF1B	Eukaryotic 43s Preinitiation Complex	9	17	1.2016211834639285	7.489881273610362	4.344307746811169
GO:0005764	4.903236329667075e-05	1.043811227385458e-06	TPP1;HGS;DYNC1LI2;LAMTOR5;GABARAP;SOD1;HLA-DRA;CRYAB;CTSD;PSAP;CTSB;CTSA;LAMP1;GFAP;RAB3A;GRN;PPT1;RAB7A;PLAAT3;CLTC;CD164;LAMTOR4;ASAH1;PON2;TRIP10;LAMTOR1;RRAGA;FNBP1;SORT1;TMEM175;SYT11;TMEM59;ABCA2;RNF167;ATP13A2;ITM2C;ARL8B;OCIAD1;CTSZ;VPS4A;SNX6;SNX14;CTSF;VPS33A;HSPA8	Lysosome	45	284	20.074142123750338	2.241689817805918	4.309517173815457
GO:0005832	5.5113968791459475e-05	1.2033617640056654e-06	TCP1;CCT6A;CCT5;CCT3;CCT8;CCT4;CCT2	Chaperonin-containing T-complex	7	10	0.7068359902728992	9.9032874617737	4.258738314030426
GO:0005741	6.877503105967364e-05	1.539179188562565e-06	HAX1;PGRMC1;CYB5B;SNN;PPP1R15A;CYB5R3;RAF1;CNP;UBB;UBC;HK1;MT3;TSPO;VDAC2;ATP5MC3;HADHB;RPS27A;UBA52;ATP5MC2;PLEC;LETMD1;MOAP1;PHB2;STARD7;MTCH1;VAT1	Mitochondrial Outer Membrane	26	126	8.90613347743853	2.919336439978642	4.162569204805355
GO:0035578	7.004900487091206e-05	1.6059269675645778e-06	SDCBP;CYB5R3;TUBB;CTSA;PYGB;GRN;PRDX6;CCT8;IST1;VCP;ACTR2;TUBB4B;CCT2;CAP1;TXNDC5;PSMD1;VAT1;PTGES2;DPP7;PA2G4;TRAPPC1	Azurophil Granule Lumen	21	89	6.290840313428803	3.3381867848675393	4.1545980300019245
GO:0005681	7.435721958818709e-05	1.7452840842205484e-06	SF3B1;SNRNP200;BCAS2;HNRNPC;SNRNP70;SNRPC;HNRNPA1;HSPA8;SNRPB;HNRNPA2B1;U2AF2;HNRNPH3;HNRNPM;RBM5;SNRPD2;SF3B2;DDX39B;SF1;SF3B5;PRPF19;SF3B6;NCL;CIRBP	Spliceosomal Complex	23	104	7.351094298838151	3.128785873912021	4.12867685800831
GO:0043209	9.944009498608674e-05	2.3882992245566686e-06	MBP;PMP2;CALM1;CALM2;CALM3;ATP1A3;GLUL;GDI1;PLEC;SIRT2;HSP90AA1	Myelin Sheath	11	28	1.9791407727641177	5.557967453036261	4.002438469524159
GO:0030496	0.00013015086252049976	3.1969371252306163e-06	CHMP2A;SSNA1;RAD21;JTB;GNAI2;HSPA5;HSP90B1;GDI1;IST1;CDC42;RHOA;RAN;RACK1;ERH;HNRNPU;PIN1;SEPTIN2;SAFB;SEPTIN7;PKN1;SIRT2;ARL8A;CCDC124;CHMP4B;CHMP1A;ARL8B;CHMP5;VPS4A;MAPRE3;NUDC;POLDIP2;CIAO2B	Midbody	32	180	12.723047824912186	2.515120625212368	3.8855529494398597
GO:0005730	0.0001589247278410471	3.990468057144196e-06	MYO1C;NOP56;SCD;HSPB6;GET3;EDF1;SF3B1;PPM1B;BCAS2;NSA2;NPM1;HSPA8;XRCC6;XRCC5;RPS2;DDX5;RPL7;NCL;FBL;RPS3;RPL13;APEX1;RPL12;SDHA;RPL4;POLR2I;HSPA9;RPS19;RPL3;RPL13A;RPL35;RPL5;RPS9;RPS10;ACADVL;HNRNPM;ADAR;SNU13;RPS3A;RPL26;RPL27;RPS7;PPP1CA;PPP1CB;RPS14;RPS13;RPS11;RPL7A;RPL23A;RPS6;RAN;RPL23;RPS25;RPL11;RPS27A;SUMO1;EEF1A1;RPL19;SPTBN1;EWSR1;RPL18;SSRP1;ILF2;SRSF9;SRSF5;EIF3A;MORF4L2;ARL6IP4;IQSEC1;LETMD1;RPS19BP1;SIRT2;PNMA1;H1-10;ANP32B;DDX17;MCRS1;DDRGK1;CDK5RAP3;S100A13;TXN2;DDX24;MAF1;TSPYL1;NUCKS1;TSPYL2;NRDE2;ZCCHC17;MRPL40;TCIM;DDX18;ANAPC11;GPRC5B;NOP53;VPS51;MAGED2;PA2G4;SBDS;RPL36;FAM32A;EIF6	Nucleolus	101	870	61.49473115374223	1.642417132412387	3.7988085236271427
GO:0030027	0.00020168787163676137	5.174306750506432e-06	SHTN1;HAX1;APBB1;WASL;ABLIM1;ARPC2;ARPC3;ARPC5;FLOT1;GSN;P4HB;PABPC1;NME2;CFL1;CTNNA1;CTNNB1;CAPZB;ACTB;ACTR2;RHOA;RAC1;ILK;DPYSL3;CTTN;FLOT2;TESK1;MTSS2;BRK1;STMN2;PPP1R9B;CIB1;GIT1	Lamellipodium	32	184	13.005782221021345	2.4604440898816646	3.6953202170058668
GO:0071556	0.00033098239193522083	8.672027736293996e-06	TAPBP;HLA-DRA;HLA-DRB1;CD74;HLA-A;HLA-C;HLA-E;CALR;CANX;BCAP31	Integral Component Of Lumenal Side Of Endoplasmic Reticulum Membrane	10	26	1.8377735747095378	5.4413667372382974	3.480195109815753
GO:0005885	0.00042777704167407593	1.1441634848269497e-05	ARPC2;ARPC3;ARPC5;ARPC4;ACTR2;ARPC1A	Arp2/3 Protein Complex	6	9	0.6361523912456093	9.431702344546382	3.3687825272488654
GO:0098794	0.0005782962377107579	1.578319426066479e-05	AP3D1;CPLX1;PSMA7;AP2A1;PRNP;RPLP0;RAB3A;PFN2;AP2S1;SNAP25;RHOA;STXBP1;PSMC5;RPL8;RAC1;EIF4G1;TNS2;AP2M1;DYNLL2;NCDN;GIT1	Postsynapse	21	102	7.209727100783572	2.9127316064040296	3.2378496331274484
GO:0005759	0.0007275108939284351	2.0252759601719536e-05	NDUFS8;NME4;NDUFAB1;BCKDK;IDH3B;NDUFS7;NDUFS2;CS;NDUFS3;ERAL1;NDUFB8;GLUD1;SOD1;GOT2;OAT;ALDH2;ATP5F1B;FH;HSPD1;PDHB;ACADM;ETFA;RPS3;ATP5PB;ATP5F1A;PRDX5;PRDX3;ATP5F1D;ECHS1;ATP5F1C;LONP1;DLST;HSPA9;MDH2;IDH2;ACADVL;ATP5F1E;BLOC1S1;OGDH;KARS1;OXA1L;CHPF;GADD45GIP1;PYCR2;TXN2;ACO2;ISCU;AK3;POLDIP2;HSPE1	Mitochondrial Matrix	50	366	25.870197243988112	1.9327258902758977	3.1381604990601546
GO:0005790	0.0007385390723568025	2.0962899433708366e-05	GABARAP;APP;HSPA5;PPIB;RPL10;CALR;CANX;ERP29;GBA2	Smooth Endoplasmic Reticulum	9	23	1.6257227776276681	5.535999202233746	3.1316265234257257
GO:0019774	0.0009263367825754438	2.6799044474071248e-05	PSMB4;PSMB6;PSMB5;PSMB10;PSMB2;PSMB7	Proteasome Core Complex, Beta-subunit Complex	6	10	0.7068359902728992	8.488532110091743	3.033231090831071
GO:0030478	0.0010078490563615505	3.0257477128758342e-05	WASL;GSN;ACTR2;CALD1	Actin Cap	4	4	0.2827343961091597	14.147553516819572	2.9966045064797395
GO:0005749	0.0010265129277756534	3.0257477128758342e-05	SDHD;SDHB;SDHA;SDHC	Mitochondrial Respiratory Chain Complex Ii, Succinate Dehydrogenase Complex (ubiquinone)	4	4	0.2827343961091597	14.147553516819572	2.9886355768084645
GO:0098556	0.0009898517517836658	3.0257477128758342e-05	RPL27;RPS29;RPS26;RPS28	Cytoplasmic Side Of Rough Endoplasmic Reticulum Membrane	4	4	0.2827343961091597	14.147553516819572	3.004429843991696
GO:0005839	0.0010455592394470628	3.253104620550359e-05	PSMA7;PSMB4;PSMB6;PSMB5;PSMB10;PSMB2;PSMA6;PSMB7	Proteasome Core Complex	8	19	1.3429883815185084	5.956864638660873	2.980651355829452
GO:0031902	0.0010333675088430477	3.2715783576908716e-05	LAMTOR5;HLA-DRA;HLA-DRB1;ANXA6;CD63;RAB7A;RHOB;IFITM3;LAMTOR4;SCARB2;LAPTM4A;LAMTOR1;PLD3;VPS33A;ARL8A;TMEM59;UBXN6;ATP13A2;TMEM30A;ARL8B;VPS4A;SNX14;LAMP1	Late Endosome Membrane	23	123	8.69408268035666	2.645477486884961	2.9857451976694045
GO:0001725	0.001072236745640898	3.453164191747434e-05	PDLIM1;MYO1C;ABLIM1;BAG3;FAM107A;TPM1;MYL12A;MYH9;TPM4;ZYX;SEPTIN7;SYNPO;ILK;ACTN4;MYL9;MYL12B	Stress Fiber	16	69	4.877168332883005	3.280592119842219	2.969709313548294
GO:0036464	0.0011916550722406544	3.902800454936641e-05	RPLP0;TUBB;PABPC1;NCL;RPL28;ACTB;CDC42;RPS4X;RPS6;RAC1;HNRNPU;RPL6;PCBP1;TUBA1A;POLDIP3;BTBD1;EID1	Cytoplasmic Ribonucleoprotein Granule	17	77	5.4426371251013235	3.12348584137575	2.923849434109613
GO:0000276	0.0012441088246418909	4.1425020907835885e-05	ATP5PF;ATP5MC2;ATP5MC3;ATP5MC1;ATP5PB	Mitochondrial Proton-transporting Atp Synthase Complex, Coupling Factor F(o)	5	7	0.4947851931910294	10.105395369156838	2.9051416293924985
GO:0005852	0.001367724597322767	4.6287622835159145e-05	EIF3D;EIF3G;EIF3B;EIF3I;EIF3A;EIF3K;EIF3L	Eukaryotic Translation Initiation Factor 3 Complex	7	15	1.060253985409349	6.602191641182467	2.8640013426042294
GO:0033290	0.0013460146830795484	4.6287622835159145e-05	EIF3D;EIF3G;EIF3B;EIF3I;EIF3A;EIF3K;EIF3L	Eukaryotic 48s Preinitiation Complex	7	15	1.060253985409349	6.602191641182467	2.8709502025595572
GO:0030863	0.0014511456858222397	5.0695045792916674e-05	EZR;TMOD1;CAPZB;ACTB;TPM4;DMTN;CTTN;NSMF	Cortical Cytoskeleton	8	20	1.4136719805457985	5.659021406727828	2.838288984962262
GO:0043202	0.0016924385632231117	6.004831146806892e-05	TPP1;SDC3;CD74;CTSD;DCN;PSAP;HSP90AA1;CTSA;HSPA8;OGN;SDC4;PPT1;ASAH1;SCARB2;PLD3;TXNDC5;ATP13A2;CTSF;NSG2	Lysosomal Lumen	19	95	6.714941907592542	2.8295107033639146	2.771487087568942
GO:1904115	0.001828839749648669	6.588614818603283e-05	AP3D1;KIF1C;SOD1;HSPB1;UCHL1;KIF5B;PAFAH1B1;BLOC1S1;KIF1A;KIF5A;AP3S1;ARL8A;ARL8B;MAPK8IP3	Axon Cytoplasm	14	58	4.099648743582815	3.4149267109564487	2.737824347499172
GO:0045202	0.002044593737322004	7.47749893016235e-05	APBB1;PGRMC1;SDCBP;DVL1;GABARAP;FAM107A;ALDH1A1;MBP;GNAI2;APP;CNP;CLU;ATP1A3;EEF2;RPL10;CTNNB1;RPL3;SLC1A3;PAFAH1B1;PSMC4;RPL5;RPS9;TUFM;EIF3B;RPS20;RPS3A;RPS7;RPS23;GNB1;VAMP2;RPS21;RPL24;RPL19;EEF1A2;KIF1A;KIF5A;DPYSL3;VAMP3;NSMF;CAMK2N1;ARL8A;CEP89;NDFIP1;PACSIN1;TTYH1;MAP1LC3A;ARL8B;MAPK8IP1;GIT1;SNTA1;SYT11;ACTB	Synapse	52	405	28.62685760605242	1.8164760070978216	2.6893929738019975
GO:0000421	0.002067225809149131	7.673108898588478e-05	CHMP2A;GABARAP;LAMP1;RAB7A;GABARAPL2;MAP1LC3B;GABARAPL1;CHMP4B;MAP1LC3A;CHMP1A;ATP13A2;CHMP5	Autophagosome Membrane	12	45	3.1807619562280465	3.7726809378185524	2.68461208151924
GO:0071004	0.002044843515258543	7.701648610962854e-05	SNRPC;U2AF2;LUC7L3;SF3B1;SNRPB;SNRNP70;LUC7L2	U2-type Prespliceosome	7	16	1.1309375844366387	6.189554663608563	2.6893399214268294
GO:0016607	0.002086807242853613	7.973608460685203e-05	APBB1;SAP18;CASC3;NDUFB1;SF3B1;BCAS2;LUC7L3;FAM107A;LMNA;NPM1;SNRNP70;HSPA1B;DDX5;ATF4;SFPQ;BRD2;U2AF2;APEX1;SUMO1;BASP1;SRSF3;HNRNPU;SRSF2;RING1;SRSF1;SRSF5;SRSF6;SF3B2;PIN1;DDX39B;RBM39;DAZAP2;PCBP1;ARL6IP4;PRPF8;PABPN1;DDX42;PRPF31;DDX17;CCNL2;C12orf57;POLDIP3;PNN;ILRUN;NRDE2;TCIM;MORF4L1;PRPF19;SRRM2;POMP;LUC7L2;SRSF9	Nuclear Speck	52	406	28.69754120507971	1.8120019282626052	2.680517664605452
GO:0005890	0.0026714475191314197	0.00010353317350345569	FXYD1;ATP1A1;ATP1B1;ATP1A3;ATP1B2;ATP1A2	Sodium:potassium-exchanging Atpase Complex	6	12	0.848203188327479	7.073776758409786	2.573253353158225
GO:0016281	0.0026343440813657057	0.00010353317350345569	EIF4B;EIF4A1;EIF4G2;EIF4G1;EIF4A2;EIF4H	Eukaryotic Translation Initiation Factor 4f Complex	6	12	0.848203188327479	7.073776758409786	2.579327500870418
GO:0042824	0.0025325929574070553	0.00010368148024319276	TAPBP;HLA-A;CALR;PDIA3;B2M	Mhc Class I Peptide Loading Complex	5	8	0.5654687922183194	8.842220948012233	2.596434605139239
GO:0002199	0.0026019790658291663	0.00010368148024319276	TCP1;CCT3;CCT8;CCT4;CCT2	Zona Pellucida Receptor Complex	5	8	0.5654687922183194	8.842220948012233	2.584696201867995
GO:0005838	0.0025668171865612047	0.00010368148024319276	PSMD8;PSMD2;PSMD1;PSMD13;PSMD6	Proteasome Regulatory Particle	5	8	0.5654687922183194	8.842220948012233	2.590605061478515
GO:0044297	0.003182410114432947	0.00013202138029306986	PGRMC1;GNAI2;TUBB;GFAP;TCP1;SLC1A2;RPL28;CCT5;CCT3;CCT8;CCT4;RPS6;CCT2;DPYSL3;MAPK8IP3	Cell Body	15	69	4.877168332883005	3.0755551123520806	2.49724385392947
GO:0030426	0.003676571739352812	0.00015653525964493415	SHTN1;APBB1;DVL1;ARPC5;ENO2;CALM3;CFL1;SNAP25;BASP1;KLC1;DCTN2;DPYSL3;CTTN;SIRT2;STMN2;ACAP3;PPP1R9B;FEZ1;CIB1;STMN3;NDRG2;MAPK8IP3	Growth Cone	22	127	8.976817076465819	2.4507573021262252	2.434556955409338
GO:0030018	0.003724319424279472	0.00015653525964493415	PDLIM1;BIN1;MYL12B;TCAP;DNAJB6;BAG3;CRYAB;HSPB1;PPP3CB;DES;MYL12A;HRC;MYL9;SRI;CTNNB1;FKBP1A;PLEC;CFL2;SYNPO;CSRP1;STUB1;ACTN4	Z Disc	22	127	8.976817076465819	2.4507573021262252	2.4289530778913395
GO:0005746	0.0041786944763377125	0.00018019479455823103	UQCRH;UQCRB;UQCRC1;NDUFA13;COX7A2;COX7A1	Mitochondrial Respirasome	6	13	0.9188867873547689	6.529640084685957	2.378959380971998
GO:0005791	0.004171364161507726	0.00018215564024051206	RPN1;APP;PKM;GLUL;MT3;CANX;RPL4;PTGDS;RPS23;RPS21;RPL6;RPL18;SEC62	Rough Endoplasmic Reticulum	13	56	3.9582815455282354	3.2842534949759723	2.3797218944433784
GO:0005856	0.0049627073062536685	0.00021942101081143405	PDLIM1;BIN1;SDCBP;ARL6IP5;HSPB1;P4HB;TUBB;PFN1;TPM1;ALDOC;CLU;MYL2;JAK1;STOM;MAPK3;PFN2;LRPPRC;CAPZB;CCT3;HINT1;ARHGDIA;ACTB;SNAP25;STXBP1;TMSB4X;DYNLL1;ACTG1;TMSB10;TPM4;TUBB4B;BASP1;CALD1;SNTA1;CTTN;TRIP10;BRK1;DYNLL2;FNBP1;DNAJC7;PPP1R12C;UXT;STOML2;TLN1;ADD1;RHOB;CNN3;TAGLN2;RAC1;RND2;EPB41L1;RHOA;RHOC;TMOD1	Cytoskeleton	53	433	30.605998378816537	1.7316866891257212	2.3042813381469016
GO:0045334	0.005057564021415617	0.00022637568218126673	AP2A1;CLTA;CLTB;AP2S1;CLTC;PICALM;AP2M1;LMBRD1	Clathrin-coated Endocytic Vesicle	8	24	1.696406376654958	4.715851172273191	2.2960586109849292
GO:0101031	0.005039383697017433	0.0002283126893299383	BAG3;HSPA8;STIP1;PTGES3;CDC37;UXT;PFDN2;HSPB8;STUB1	Chaperone Complex	9	30	2.120507970818698	4.2442660550458715	2.297622573346281
GO:0008021	0.0052253340282495085	0.00023958955151362376	APP;LAMP1;RAB3A;MT3;PPT1;SNAP25;ATP6V0D1;VAMP2;RAB11B;TPRG1L;IQSEC1;TMEM230;SEPTIN5;SYT11;TMED9;ROGDI;GABBR1;RABAC1;SEPTIN2;BIN1;PICALM	Synaptic Vesicle	21	122	8.62339908132937	2.435234621747631	2.2818859421568534
GO:0005788	0.005500077960985259	0.0002551892067051021	TGOLN2;SELENOF;CST3;APOE;APP;DBI;P4HB;THBS1;COL1A2;LGALS1;SPP1;ESD;HSPA5;COL6A1;COL6A2;PRKCSH;HSP90B1;IGFBP4;PPIB;HRC;MAPK3;CALR;CANX;ERP29;PDIA3;B2M;NUCB1;APLP2;OS9;SPARCL1;GANAB;IGFBP7;CERCAM;KTN1;TXNDC5;MYDGF;PNPLA2;CNPY3;CTSZ;SELENOM	Endoplasmic Reticulum Lumen	40	302	21.346446906241557	1.8738481479231222	2.2596311545447123
GO:0031090	0.00629604555201602	0.0002955567235116691	ATP1A1;ATP1B1;ATP1A3;ATP1A2;MAP1LC3B;MAP1LC3A	Organelle Membrane	6	14	0.9895703863820589	6.063237221494102	2.200932138508326
GO:0016363	0.006353494016114042	0.00030172160447703144	RAD21;LMNA;KRT8;SPARC;HNRNPA2B1;SFPQ;CFL1;MATR3;HNRNPM;ATN1;ACTB;PSMA6;S100A10;BASP1;HNRNPU;NSMF;SMARCC2;PHB2;KAT8;CHMP1A;CFL2	Nuclear Matrix	21	124	8.76476627938395	2.395956643977508	2.1969873747716213
GO:0005776	0.0070593035591156265	0.0003390931840623227	GABARAP;GABARAPL2;SQSTM1;TP53INP2;TMEM230;VPS33A;OPTN;MAP1LC3B;GABARAPL1;MAP1LC3A;ATP13A2;ATG4B;AUP1;HSPA8	Autophagosome	14	67	4.735801134828424	2.9562052124697615	2.1512381424825158
GO:0030017	0.007194594290152829	0.00034951904575524113	TPM1;CALM1;CALM2;CALM3;MYL2;TMOD1;CAPZB;PSMA6;ARF1;ILK;SQSTM1	Sarcomere	11	45	3.1807619562280465	3.4582908596670063	2.142993691305661
GO:0030130	0.00817800020896389	0.0004017576521870907	AP2A1;CLTA;CLTB;CLTC	Clathrin Coat Of Trans-golgi Network Vesicle	4	6	0.4241015941637395	9.431702344546382	2.08735288268461
GO:0045263	0.008088132074799453	0.0004017576521870907	ATP5MF;ATP5MC2;ATP5MC3;ATP5MC1	Proton-transporting Atp Synthase Complex, Coupling Factor F(o)	4	6	0.4241015941637395	9.431702344546382	2.0921517655663786
GO:0045261	0.007959563972705155	0.0004084055750187143	ATP5F1A;ATP5PO;ATP5F1B	Proton-transporting Atp Synthase Complex, Catalytic Core F(1)	3	3	0.21205079708186975	14.147553516819572	2.0991107223923224
GO:0000275	0.008132597972111789	0.0004084055750187143	ATP5F1D;ATP5F1C;ATP5F1E	Mitochondrial Proton-transporting Atp Synthase Complex, Catalytic Sector F(1)	3	3	0.21205079708186975	14.147553516819572	2.089770696138179
GO:0005945	0.008045150682089082	0.0004084055750187143	PFKM;PFKL;PFKP	6-phosphofructokinase Complex	3	3	0.21205079708186975	14.147553516819572	2.094465817346559
GO:1990037	0.007875779088781943	0.0004084055750187143	ATF4;HERPUD1;FBXO7	Lewy Body Core	3	3	0.21205079708186975	14.147553516819572	2.1037064740814713
GO:0043025	0.00800066921849983	0.00041924904201745837	PGRMC1;DVL1;NDUFS7;TMEM50A;SOD1;APOE;S100B;HSP90AA1;HSP90AB1;UCHL1;UBB;CKB;ATP1A3;CANX;PPP2R1A;SLC6A1;GDI1;SLC1A3;PPT1;ATP1A2;GPM6A;CCNG1;CDC42;RACK1;FKBP4;PICALM;DCTN1;RTN1;TNS2;NRGN;STMN2;SLC38A2;PPP1R9B;FEZ1;TXN2;CIB1;ATP13A2;NCDN;GABBR1;MAPK8IP1;PAFAH1B1;MBP;SNCG	Neuronal Cell Body	43	340	24.03242366927857	1.7892494153624754	2.096873684789797
GO:0005665	0.00872062452688425	0.0004617361239671246	POLR2C;POLR2E;POLR2B;POLR2I;POLR2K;POLR2L	Rna Polymerase Ii, Core Complex	6	15	1.060253985409349	5.659021406727828	2.0594524119863102
GO:0032585	0.010454924896793574	0.0005592699999376475	HGS;CHMP2A;CD63;CHMP4B;CHMP1A;ATP13A2;CHMP5;NSG2	Multivesicular Body Membrane	8	27	1.9084571737368279	4.191867708687281	1.980679082600042
GO:0016234	0.010311544688230003	0.0005628572428073146	PRNP;HSP90AB1;HSPA1B;MT3;PSMC4;PSMC5;SQSTM1	Inclusion Body	7	21	1.4843555795730883	4.715851172273191	1.9866762717363868
GO:0005697	0.010415701705282832	0.0005628572428073146	HNRNPC;SNRPB;HNRNPU;PTGES3;NOP10;NHP2;SMG5	Telomerase Holoenzyme Complex	7	21	1.4843555795730883	4.715851172273191	1.9823114663339367
GO:0005762	0.010639147300222161	0.0005865468762677065	MRPL33;MRPL12;MRPL28;MRPL51;MRPL54;MRPL41;GADD45GIP1;MRPL24;MRPL34;MRPL20;MRPL40;MRPL15	Mitochondrial Large Ribosomal Subunit	12	55	3.8875979465009456	3.0867389491242703	1.9730931782108991
GO:0030670	0.011340090299046451	0.0006313805734185251	ATP6V0E1;TAPBP;HLA-A;HLA-C;HLA-E;ATP6V0C;CALR;RAB7A;ATP6V0D1;B2M;VAMP3;RAB11B;ATP6V0E2;ATP6V0B	Phagocytic Vesicle Membrane	14	71	5.0185355309375845	2.7896584399362534	1.945383487222525
GO:0005844	0.014303295294030202	0.0008041699865093399	EEF2;RPS3;CALR;PSMA6;RPS4X;RPS6;EIF4G1;MCRS1;HDLBP	Polysome	9	35	2.4739259659551474	3.6379423328964613	1.8445638951821954
GO:0042645	0.014185597917271635	0.0008052959516355077	ATP5F1B;LONP1;HSPA9;HADHA;LRPPRC;VDAC2;TUFM;ACADVL;HADHB;POLDIP2	Mitochondrial Nucleoid	10	42	2.9687111591461766	3.368465123052279	1.8481523541438363
GO:0035577	0.014376056041282273	0.0008239551770385582	NDUFC2;BRI3;PSAP;CD63;LAMP1;STOM;ATP6V0C;DDOST;RAB5C;LAMTOR1;ARL8A;TMEM30A	Azurophil Granule Membrane	12	57	4.028965144555525	2.9784323193304365	1.8423602429127017
GO:0071541	0.015104603048781412	0.0008822011606002244	EIF3D;EIF3B;EIF3I;EIF3A	Eukaryotic Translation Initiation Factor 3 Complex, Eif3m	4	7	0.4947851931910294	8.08431629532547	1.8208906835644223
GO:0030132	0.015247099303958594	0.0008822011606002244	CLTA;CLTB;CLTC;PICALM	Clathrin Coat Of Coated Pit	4	7	0.4947851931910294	8.08431629532547	1.816812771143983
