Genes	MitoPathways_Hierarchy
ABHD11	Metabolism_Carbohydrate_metabolism
 ACAA2	Metabolism_Carbohydrate_metabolism
 ACAT1	Metabolism_Carbohydrate_metabolism
 ACLY	Metabolism_Carbohydrate_metabolism
 ACO2	Metabolism_Carbohydrate_metabolism
 ACOD1	Metabolism_Carbohydrate_metabolism
 AUH	Metabolism_Carbohydrate_metabolism
 BDH1	Metabolism_Carbohydrate_metabolism
 CLYBL	Metabolism_Carbohydrate_metabolism
 CS	Metabolism_Carbohydrate_metabolism
 D2HGDH	Metabolism_Carbohydrate_metabolism
 DCXR	Metabolism_Carbohydrate_metabolism
 DLAT	Metabolism_Carbohydrate_metabolism
 DLD	Metabolism_Carbohydrate_metabolism
 DLST	Metabolism_Carbohydrate_metabolism
 FAHD1	Metabolism_Carbohydrate_metabolism
 FH	Metabolism_Carbohydrate_metabolism
 GLYCTK	Metabolism_Carbohydrate_metabolism
 GOT2	Metabolism_Carbohydrate_metabolism
 GPD2	Metabolism_Carbohydrate_metabolism
 HADHB	Metabolism_Carbohydrate_metabolism
 HMGCL	Metabolism_Carbohydrate_metabolism
 HMGCS2	Metabolism_Carbohydrate_metabolism
 IDH2	Metabolism_Carbohydrate_metabolism
 IDH3A	Metabolism_Carbohydrate_metabolism
 IDH3B	Metabolism_Carbohydrate_metabolism
 IDH3G	Metabolism_Carbohydrate_metabolism
 L2HGDH	Metabolism_Carbohydrate_metabolism
 LDHAL6B	Metabolism_Carbohydrate_metabolism
 LDHD	Metabolism_Carbohydrate_metabolism
 MCEE	Metabolism_Carbohydrate_metabolism
 MDH2	Metabolism_Carbohydrate_metabolism
 ME2	Metabolism_Carbohydrate_metabolism
 ME3	Metabolism_Carbohydrate_metabolism
 MMUT	Metabolism_Carbohydrate_metabolism
 MPC1	Metabolism_Carbohydrate_metabolism
 MPC1L	Metabolism_Carbohydrate_metabolism
 MPC2	Metabolism_Carbohydrate_metabolism
 MRPS36	Metabolism_Carbohydrate_metabolism
 NEU4	Metabolism_Carbohydrate_metabolism
 OGDH	Metabolism_Carbohydrate_metabolism
 OGDHL	Metabolism_Carbohydrate_metabolism
 OXCT1	Metabolism_Carbohydrate_metabolism
 OXCT2	Metabolism_Carbohydrate_metabolism
 PC	Metabolism_Carbohydrate_metabolism
 PCCA	Metabolism_Carbohydrate_metabolism
 PCCB	Metabolism_Carbohydrate_metabolism
 PCK2	Metabolism_Carbohydrate_metabolism
 PDHA1	Metabolism_Carbohydrate_metabolism
 PDHA2	Metabolism_Carbohydrate_metabolism
 PDHB	Metabolism_Carbohydrate_metabolism
 PDHX	Metabolism_Carbohydrate_metabolism
 PDK1	Metabolism_Carbohydrate_metabolism
 PDK2	Metabolism_Carbohydrate_metabolism
 PDK3	Metabolism_Carbohydrate_metabolism
 PDK4	Metabolism_Carbohydrate_metabolism
 PDP1	Metabolism_Carbohydrate_metabolism
 PDP2	Metabolism_Carbohydrate_metabolism
 PDPR	Metabolism_Carbohydrate_metabolism
 RPIA	Metabolism_Carbohydrate_metabolism
 SDHA	Metabolism_Carbohydrate_metabolism
 SDHB	Metabolism_Carbohydrate_metabolism
 SDHC	Metabolism_Carbohydrate_metabolism
 SDHD	Metabolism_Carbohydrate_metabolism
 SFXN5	Metabolism_Carbohydrate_metabolism
 SLC25A1	Metabolism_Carbohydrate_metabolism
 SLC25A10	Metabolism_Carbohydrate_metabolism
 SLC25A11	Metabolism_Carbohydrate_metabolism
 SLC25A12	Metabolism_Carbohydrate_metabolism
 SLC25A13	Metabolism_Carbohydrate_metabolism
 SUCLA2	Metabolism_Carbohydrate_metabolism
 SUCLG1	Metabolism_Carbohydrate_metabolism
 SUCLG2	Metabolism_Carbohydrate_metabolism
MDH2	Metabolism_Carbohydrate_metabolism_Gluconeogenesis
 MPC1	Metabolism_Carbohydrate_metabolism_Gluconeogenesis
 MPC1L	Metabolism_Carbohydrate_metabolism_Gluconeogenesis
 MPC2	Metabolism_Carbohydrate_metabolism_Gluconeogenesis
 PC	Metabolism_Carbohydrate_metabolism_Gluconeogenesis
 PCK2	Metabolism_Carbohydrate_metabolism_Gluconeogenesis
 SLC25A1	Metabolism_Carbohydrate_metabolism_Gluconeogenesis
 SLC25A10	Metabolism_Carbohydrate_metabolism_Gluconeogenesis
 SLC25A11	Metabolism_Carbohydrate_metabolism_Gluconeogenesis
GOT2	Metabolism_Carbohydrate_metabolism_Malate_aspartate_shuttle
 MDH2	Metabolism_Carbohydrate_metabolism_Malate_aspartate_shuttle
 SLC25A10	Metabolism_Carbohydrate_metabolism_Malate_aspartate_shuttle
 SLC25A11	Metabolism_Carbohydrate_metabolism_Malate_aspartate_shuttle
 SLC25A12	Metabolism_Carbohydrate_metabolism_Malate_aspartate_shuttle
 SLC25A13	Metabolism_Carbohydrate_metabolism_Malate_aspartate_shuttle
GPD2	Metabolism_Carbohydrate_metabolism_Glycerol_phosphate_shuttle
DLAT	Metabolism_Carbohydrate_metabolism_Pyruvate_metabolism
 DLD	Metabolism_Carbohydrate_metabolism_Pyruvate_metabolism
 MPC1	Metabolism_Carbohydrate_metabolism_Pyruvate_metabolism
 MPC1L	Metabolism_Carbohydrate_metabolism_Pyruvate_metabolism
 MPC2	Metabolism_Carbohydrate_metabolism_Pyruvate_metabolism
 PDHA1	Metabolism_Carbohydrate_metabolism_Pyruvate_metabolism
 PDHA2	Metabolism_Carbohydrate_metabolism_Pyruvate_metabolism
 PDHB	Metabolism_Carbohydrate_metabolism_Pyruvate_metabolism
 PDHX	Metabolism_Carbohydrate_metabolism_Pyruvate_metabolism
 PDK1	Metabolism_Carbohydrate_metabolism_Pyruvate_metabolism
 PDK2	Metabolism_Carbohydrate_metabolism_Pyruvate_metabolism
 PDK3	Metabolism_Carbohydrate_metabolism_Pyruvate_metabolism
 PDK4	Metabolism_Carbohydrate_metabolism_Pyruvate_metabolism
 PDP1	Metabolism_Carbohydrate_metabolism_Pyruvate_metabolism
 PDP2	Metabolism_Carbohydrate_metabolism_Pyruvate_metabolism
 PDPR	Metabolism_Carbohydrate_metabolism_Pyruvate_metabolism
ACO2	Metabolism_Carbohydrate_metabolism_TCA_cycle
 CS	Metabolism_Carbohydrate_metabolism_TCA_cycle
 DLD	Metabolism_Carbohydrate_metabolism_TCA_cycle
 DLST	Metabolism_Carbohydrate_metabolism_TCA_cycle
 FH	Metabolism_Carbohydrate_metabolism_TCA_cycle
 IDH2	Metabolism_Carbohydrate_metabolism_TCA_cycle
 IDH3A	Metabolism_Carbohydrate_metabolism_TCA_cycle
 IDH3B	Metabolism_Carbohydrate_metabolism_TCA_cycle
 IDH3G	Metabolism_Carbohydrate_metabolism_TCA_cycle
 MDH2	Metabolism_Carbohydrate_metabolism_TCA_cycle
 MRPS36	Metabolism_Carbohydrate_metabolism_TCA_cycle
 OGDH	Metabolism_Carbohydrate_metabolism_TCA_cycle
 OGDHL	Metabolism_Carbohydrate_metabolism_TCA_cycle
 SDHA	Metabolism_Carbohydrate_metabolism_TCA_cycle
 SDHB	Metabolism_Carbohydrate_metabolism_TCA_cycle
 SDHC	Metabolism_Carbohydrate_metabolism_TCA_cycle
 SDHD	Metabolism_Carbohydrate_metabolism_TCA_cycle
 SUCLA2	Metabolism_Carbohydrate_metabolism_TCA_cycle
 SUCLG1	Metabolism_Carbohydrate_metabolism_TCA_cycle
 SUCLG2	Metabolism_Carbohydrate_metabolism_TCA_cycle
ABHD11	Metabolism_Carbohydrate_metabolism_TCA_associated
 ACLY	Metabolism_Carbohydrate_metabolism_TCA_associated
 D2HGDH	Metabolism_Carbohydrate_metabolism_TCA_associated
 FAHD1	Metabolism_Carbohydrate_metabolism_TCA_associated
 L2HGDH	Metabolism_Carbohydrate_metabolism_TCA_associated
 ME2	Metabolism_Carbohydrate_metabolism_TCA_associated
 ME3	Metabolism_Carbohydrate_metabolism_TCA_associated
 MPC1	Metabolism_Carbohydrate_metabolism_TCA_associated
 MPC1L	Metabolism_Carbohydrate_metabolism_TCA_associated
 MPC2	Metabolism_Carbohydrate_metabolism_TCA_associated
 PC	Metabolism_Carbohydrate_metabolism_TCA_associated
 PCK2	Metabolism_Carbohydrate_metabolism_TCA_associated
 SFXN5	Metabolism_Carbohydrate_metabolism_TCA_associated
 SLC25A1	Metabolism_Carbohydrate_metabolism_TCA_associated
 SLC25A11	Metabolism_Carbohydrate_metabolism_TCA_associated
ACOD1	Metabolism_Carbohydrate_metabolism_Itaconate_metabolism
 AUH	Metabolism_Carbohydrate_metabolism_Itaconate_metabolism
 CLYBL	Metabolism_Carbohydrate_metabolism_Itaconate_metabolism
 SUCLA2	Metabolism_Carbohydrate_metabolism_Itaconate_metabolism
 SUCLG1	Metabolism_Carbohydrate_metabolism_Itaconate_metabolism
 SUCLG2	Metabolism_Carbohydrate_metabolism_Itaconate_metabolism
ACAA2	Metabolism_Carbohydrate_metabolism_Ketone_metabolism
 ACAT1	Metabolism_Carbohydrate_metabolism_Ketone_metabolism
 BDH1	Metabolism_Carbohydrate_metabolism_Ketone_metabolism
 HADHB	Metabolism_Carbohydrate_metabolism_Ketone_metabolism
 HMGCL	Metabolism_Carbohydrate_metabolism_Ketone_metabolism
 HMGCS2	Metabolism_Carbohydrate_metabolism_Ketone_metabolism
 OXCT1	Metabolism_Carbohydrate_metabolism_Ketone_metabolism
 OXCT2	Metabolism_Carbohydrate_metabolism_Ketone_metabolism
MCEE	Metabolism_Carbohydrate_metabolism_Propanoate_metabolism
 MMUT	Metabolism_Carbohydrate_metabolism_Propanoate_metabolism
 PCCA	Metabolism_Carbohydrate_metabolism_Propanoate_metabolism
 PCCB	Metabolism_Carbohydrate_metabolism_Propanoate_metabolism
ACAA1	Metabolism_Lipid_metabolism
 ACAA2	Metabolism_Lipid_metabolism
 ACACA	Metabolism_Lipid_metabolism
 ACACB	Metabolism_Lipid_metabolism
 ACAD10	Metabolism_Lipid_metabolism
 ACAD11	Metabolism_Lipid_metabolism
 ACADL	Metabolism_Lipid_metabolism
 ACADM	Metabolism_Lipid_metabolism
 ACADS	Metabolism_Lipid_metabolism
 ACADSB	Metabolism_Lipid_metabolism
 ACADVL	Metabolism_Lipid_metabolism
 ACAT1	Metabolism_Lipid_metabolism
 ACOT11	Metabolism_Lipid_metabolism
 ACOT13	Metabolism_Lipid_metabolism
 ACOT2	Metabolism_Lipid_metabolism
 ACOT7	Metabolism_Lipid_metabolism
 ACOT9	Metabolism_Lipid_metabolism
 ACP6	Metabolism_Lipid_metabolism
 ACSF2	Metabolism_Lipid_metabolism
 ACSF3	Metabolism_Lipid_metabolism
 ACSL1	Metabolism_Lipid_metabolism
 ACSL6	Metabolism_Lipid_metabolism
 ACSM1	Metabolism_Lipid_metabolism
 ACSM2A	Metabolism_Lipid_metabolism
 ACSM2B	Metabolism_Lipid_metabolism
 ACSM3	Metabolism_Lipid_metabolism
 ACSM4	Metabolism_Lipid_metabolism
 ACSM5	Metabolism_Lipid_metabolism
 ACSS1	Metabolism_Lipid_metabolism
 ACSS3	Metabolism_Lipid_metabolism
 AGK	Metabolism_Lipid_metabolism
 AGPAT4	Metabolism_Lipid_metabolism
 AGPAT5	Metabolism_Lipid_metabolism
 AMACR	Metabolism_Lipid_metabolism
 CBR4	Metabolism_Lipid_metabolism
 CHPT1	Metabolism_Lipid_metabolism
 CPT1A	Metabolism_Lipid_metabolism
 CPT1B	Metabolism_Lipid_metabolism
 CPT1C	Metabolism_Lipid_metabolism
 CPT2	Metabolism_Lipid_metabolism
 CRAT	Metabolism_Lipid_metabolism
 CRLS1	Metabolism_Lipid_metabolism
 CROT	Metabolism_Lipid_metabolism
 CYB5R3	Metabolism_Lipid_metabolism
 CYP11A1	Metabolism_Lipid_metabolism
 CYP11B1	Metabolism_Lipid_metabolism
 CYP11B2	Metabolism_Lipid_metabolism
 CYP27A1	Metabolism_Lipid_metabolism
 DBI	Metabolism_Lipid_metabolism
 DECR1	Metabolism_Lipid_metabolism
 DHRS1	Metabolism_Lipid_metabolism
 ECH1	Metabolism_Lipid_metabolism
 ECHDC1	Metabolism_Lipid_metabolism
 ECHS1	Metabolism_Lipid_metabolism
 ECI1	Metabolism_Lipid_metabolism
 ECI2	Metabolism_Lipid_metabolism
 EHHADH	Metabolism_Lipid_metabolism
 EPHX2	Metabolism_Lipid_metabolism
 ETFA	Metabolism_Lipid_metabolism
 ETFB	Metabolism_Lipid_metabolism
 ETFDH	Metabolism_Lipid_metabolism
 FABP1	Metabolism_Lipid_metabolism
 FASN	Metabolism_Lipid_metabolism
 FDPS	Metabolism_Lipid_metabolism
 FDX1	Metabolism_Lipid_metabolism
 FDXR	Metabolism_Lipid_metabolism
 GCSH	Metabolism_Lipid_metabolism
 GPAM	Metabolism_Lipid_metabolism
 GPAT2	Metabolism_Lipid_metabolism
 HADH	Metabolism_Lipid_metabolism
 HADHA	Metabolism_Lipid_metabolism
 HADHB	Metabolism_Lipid_metabolism
 HAO2	Metabolism_Lipid_metabolism
 HINT2	Metabolism_Lipid_metabolism
 HSD17B10	Metabolism_Lipid_metabolism
 HSD17B4	Metabolism_Lipid_metabolism
 HSD17B8	Metabolism_Lipid_metabolism
 HTD2	Metabolism_Lipid_metabolism
 IDI1	Metabolism_Lipid_metabolism
 LACTB	Metabolism_Lipid_metabolism
 LIAS	Metabolism_Lipid_metabolism
 LIPT1	Metabolism_Lipid_metabolism
 LIPT2	Metabolism_Lipid_metabolism
 LYPLA1	Metabolism_Lipid_metabolism
 LYPLAL1	Metabolism_Lipid_metabolism
 MCAT	Metabolism_Lipid_metabolism
 MCEE	Metabolism_Lipid_metabolism
 MECR	Metabolism_Lipid_metabolism
 MGST3	Metabolism_Lipid_metabolism
 MLYCD	Metabolism_Lipid_metabolism
 MMUT	Metabolism_Lipid_metabolism
 NDUFAB1	Metabolism_Lipid_metabolism
 OSBPL1A	Metabolism_Lipid_metabolism
 OXSM	Metabolism_Lipid_metabolism
 PCCA	Metabolism_Lipid_metabolism
 PCCB	Metabolism_Lipid_metabolism
 PGS1	Metabolism_Lipid_metabolism
 PHYH	Metabolism_Lipid_metabolism
 PISD	Metabolism_Lipid_metabolism
 PLD6	Metabolism_Lipid_metabolism
 PLSCR3	Metabolism_Lipid_metabolism
 PNPLA8	Metabolism_Lipid_metabolism
 PRDX6	Metabolism_Lipid_metabolism
 PRELID1	Metabolism_Lipid_metabolism
 PRELID3A	Metabolism_Lipid_metabolism
 PRELID3B	Metabolism_Lipid_metabolism
 PTGES2	Metabolism_Lipid_metabolism
 PTPMT1	Metabolism_Lipid_metabolism
 SCP2	Metabolism_Lipid_metabolism
 SERAC1	Metabolism_Lipid_metabolism
 SLC25A1	Metabolism_Lipid_metabolism
 SLC25A20	Metabolism_Lipid_metabolism
 SPHK2	Metabolism_Lipid_metabolism
 SPTLC2	Metabolism_Lipid_metabolism
 STAR	Metabolism_Lipid_metabolism
 STARD7	Metabolism_Lipid_metabolism
 TAMM41	Metabolism_Lipid_metabolism
 TAZ	Metabolism_Lipid_metabolism
 THEM4	Metabolism_Lipid_metabolism
 THEM5	Metabolism_Lipid_metabolism
 TRIAP1	Metabolism_Lipid_metabolism
 TSPO	Metabolism_Lipid_metabolism
 ZADH2	Metabolism_Lipid_metabolism
ACAA2	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 ACACB	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 ACAD10	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 ACAD11	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 ACADL	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 ACADM	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 ACADS	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 ACADSB	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 ACADVL	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 ACAT1	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 ACOT11	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 ACSF2	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 ACSL1	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 ACSL6	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 ACSM1	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 ACSM2A	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 ACSM2B	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 ACSM3	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 ACSM4	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 ACSM5	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 ACSS1	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 AMACR	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 CPT1A	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 CPT1B	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 CPT1C	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 CPT2	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 CRAT	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 CROT	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 DECR1	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 ECHS1	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 ECI1	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 ECI2	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 ETFA	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 ETFB	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 ETFDH	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 HADH	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 HADHA	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 HADHB	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 HSD17B10	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 MCEE	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 MMUT	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 PCCA	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 PCCB	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
 SLC25A20	Metabolism_Lipid_metabolism_Fatty_acid_oxidation
ACACA	Metabolism_Lipid_metabolism_Type_II_fatty_acid_synthesis
 ACSF3	Metabolism_Lipid_metabolism_Type_II_fatty_acid_synthesis
 CBR4	Metabolism_Lipid_metabolism_Type_II_fatty_acid_synthesis
 HSD17B8	Metabolism_Lipid_metabolism_Type_II_fatty_acid_synthesis
 HTD2	Metabolism_Lipid_metabolism_Type_II_fatty_acid_synthesis
 MCAT	Metabolism_Lipid_metabolism_Type_II_fatty_acid_synthesis
 MECR	Metabolism_Lipid_metabolism_Type_II_fatty_acid_synthesis
 NDUFAB1	Metabolism_Lipid_metabolism_Type_II_fatty_acid_synthesis
 OXSM	Metabolism_Lipid_metabolism_Type_II_fatty_acid_synthesis
GCSH	Metabolism_Lipid_metabolism_Lipoate_insertion
 LIAS	Metabolism_Lipid_metabolism_Lipoate_insertion
 LIPT1	Metabolism_Lipid_metabolism_Lipoate_insertion
 LIPT2	Metabolism_Lipid_metabolism_Lipoate_insertion
AGPAT4	Metabolism_Lipid_metabolism_Cardiolipin_synthesis
 AGPAT5	Metabolism_Lipid_metabolism_Cardiolipin_synthesis
 CRLS1	Metabolism_Lipid_metabolism_Cardiolipin_synthesis
 GPAM	Metabolism_Lipid_metabolism_Cardiolipin_synthesis
 GPAT2	Metabolism_Lipid_metabolism_Cardiolipin_synthesis
 HADHA	Metabolism_Lipid_metabolism_Cardiolipin_synthesis
 PGS1	Metabolism_Lipid_metabolism_Cardiolipin_synthesis
 PLD6	Metabolism_Lipid_metabolism_Cardiolipin_synthesis
 PLSCR3	Metabolism_Lipid_metabolism_Cardiolipin_synthesis
 PNPLA8	Metabolism_Lipid_metabolism_Cardiolipin_synthesis
 PRELID1	Metabolism_Lipid_metabolism_Cardiolipin_synthesis
 PRELID3A	Metabolism_Lipid_metabolism_Cardiolipin_synthesis
 PTPMT1	Metabolism_Lipid_metabolism_Cardiolipin_synthesis
 TAMM41	Metabolism_Lipid_metabolism_Cardiolipin_synthesis
 TAZ	Metabolism_Lipid_metabolism_Cardiolipin_synthesis
 TRIAP1	Metabolism_Lipid_metabolism_Cardiolipin_synthesis
CYP11A1	Metabolism_Lipid_metabolism_Cholesterol,_bile_acid,_steroid_synthesis
 CYP11B1	Metabolism_Lipid_metabolism_Cholesterol,_bile_acid,_steroid_synthesis
 CYP11B2	Metabolism_Lipid_metabolism_Cholesterol,_bile_acid,_steroid_synthesis
 CYP27A1	Metabolism_Lipid_metabolism_Cholesterol,_bile_acid,_steroid_synthesis
 DHRS1	Metabolism_Lipid_metabolism_Cholesterol,_bile_acid,_steroid_synthesis
 FDX1	Metabolism_Lipid_metabolism_Cholesterol,_bile_acid,_steroid_synthesis
 FDXR	Metabolism_Lipid_metabolism_Cholesterol,_bile_acid,_steroid_synthesis
 HINT2	Metabolism_Lipid_metabolism_Cholesterol,_bile_acid,_steroid_synthesis
 HSD17B10	Metabolism_Lipid_metabolism_Cholesterol,_bile_acid,_steroid_synthesis
 HSD17B8	Metabolism_Lipid_metabolism_Cholesterol,_bile_acid,_steroid_synthesis
 OSBPL1A	Metabolism_Lipid_metabolism_Cholesterol,_bile_acid,_steroid_synthesis
 SCP2	Metabolism_Lipid_metabolism_Cholesterol,_bile_acid,_steroid_synthesis
 STAR	Metabolism_Lipid_metabolism_Cholesterol,_bile_acid,_steroid_synthesis
 TSPO	Metabolism_Lipid_metabolism_Cholesterol,_bile_acid,_steroid_synthesis
FDPS	Metabolism_Lipid_metabolism_Cholesterol_associated
 IDI1	Metabolism_Lipid_metabolism_Cholesterol_associated
ACP6	Metabolism_Lipid_metabolism_Phospholipid_metabolism
 AGK	Metabolism_Lipid_metabolism_Phospholipid_metabolism
 AGPAT4	Metabolism_Lipid_metabolism_Phospholipid_metabolism
 AGPAT5	Metabolism_Lipid_metabolism_Phospholipid_metabolism
 CHPT1	Metabolism_Lipid_metabolism_Phospholipid_metabolism
 GPAM	Metabolism_Lipid_metabolism_Phospholipid_metabolism
 GPAT2	Metabolism_Lipid_metabolism_Phospholipid_metabolism
 LACTB	Metabolism_Lipid_metabolism_Phospholipid_metabolism
 OSBPL1A	Metabolism_Lipid_metabolism_Phospholipid_metabolism
 PGS1	Metabolism_Lipid_metabolism_Phospholipid_metabolism
 PISD	Metabolism_Lipid_metabolism_Phospholipid_metabolism
 PNPLA8	Metabolism_Lipid_metabolism_Phospholipid_metabolism
 PRDX6	Metabolism_Lipid_metabolism_Phospholipid_metabolism
 PRELID1	Metabolism_Lipid_metabolism_Phospholipid_metabolism
 PRELID3A	Metabolism_Lipid_metabolism_Phospholipid_metabolism
 PRELID3B	Metabolism_Lipid_metabolism_Phospholipid_metabolism
 PTPMT1	Metabolism_Lipid_metabolism_Phospholipid_metabolism
 SERAC1	Metabolism_Lipid_metabolism_Phospholipid_metabolism
 SPHK2	Metabolism_Lipid_metabolism_Phospholipid_metabolism
 SPTLC2	Metabolism_Lipid_metabolism_Phospholipid_metabolism
 STARD7	Metabolism_Lipid_metabolism_Phospholipid_metabolism
 TAMM41	Metabolism_Lipid_metabolism_Phospholipid_metabolism
 TRIAP1	Metabolism_Lipid_metabolism_Phospholipid_metabolism
MGST3	Metabolism_Lipid_metabolism_Eicosanoid_metabolism
 PTGES2	Metabolism_Lipid_metabolism_Eicosanoid_metabolism
 ZADH2	Metabolism_Lipid_metabolism_Eicosanoid_metabolism
AADAT	Metabolism_Amino_acid_metabolism
 AASS	Metabolism_Amino_acid_metabolism
 ABAT	Metabolism_Amino_acid_metabolism
 ACAA2	Metabolism_Amino_acid_metabolism
 ACAD8	Metabolism_Amino_acid_metabolism
 ACADSB	Metabolism_Amino_acid_metabolism
 ACAT1	Metabolism_Amino_acid_metabolism
 ADHFE1	Metabolism_Amino_acid_metabolism
 AGMAT	Metabolism_Amino_acid_metabolism
 AGXT	Metabolism_Amino_acid_metabolism
 AGXT2	Metabolism_Amino_acid_metabolism
 AKR7A2	Metabolism_Amino_acid_metabolism
 ALDH18A1	Metabolism_Amino_acid_metabolism
 ALDH4A1	Metabolism_Amino_acid_metabolism
 ALDH5A1	Metabolism_Amino_acid_metabolism
 ALDH6A1	Metabolism_Amino_acid_metabolism
 ALDH7A1	Metabolism_Amino_acid_metabolism
 ALDH9A1	Metabolism_Amino_acid_metabolism
 AMT	Metabolism_Amino_acid_metabolism
 ARG2	Metabolism_Amino_acid_metabolism
 AUH	Metabolism_Amino_acid_metabolism
 BCAT2	Metabolism_Amino_acid_metabolism
 BCKDHA	Metabolism_Amino_acid_metabolism
 BCKDHB	Metabolism_Amino_acid_metabolism
 BCKDK	Metabolism_Amino_acid_metabolism
 CA5A	Metabolism_Amino_acid_metabolism
 CA5B	Metabolism_Amino_acid_metabolism
 CHDH	Metabolism_Amino_acid_metabolism
 COMT	Metabolism_Amino_acid_metabolism
 CPS1	Metabolism_Amino_acid_metabolism
 DBT	Metabolism_Amino_acid_metabolism
 DGLUCY	Metabolism_Amino_acid_metabolism
 DHTKD1	Metabolism_Amino_acid_metabolism
 DLD	Metabolism_Amino_acid_metabolism
 DLST	Metabolism_Amino_acid_metabolism
 DMGDH	Metabolism_Amino_acid_metabolism
 ECHS1	Metabolism_Amino_acid_metabolism
 ETFA	Metabolism_Amino_acid_metabolism
 ETFB	Metabolism_Amino_acid_metabolism
 ETFDH	Metabolism_Amino_acid_metabolism
 GCAT	Metabolism_Amino_acid_metabolism
 GCDH	Metabolism_Amino_acid_metabolism
 GCSH	Metabolism_Amino_acid_metabolism
 GLDC	Metabolism_Amino_acid_metabolism
 GLS	Metabolism_Amino_acid_metabolism
 GLS2	Metabolism_Amino_acid_metabolism
 GLUD1	Metabolism_Amino_acid_metabolism
 GLUD2	Metabolism_Amino_acid_metabolism
 GLYAT	Metabolism_Amino_acid_metabolism
 GOT2	Metabolism_Amino_acid_metabolism
 GPT2	Metabolism_Amino_acid_metabolism
 GRHPR	Metabolism_Amino_acid_metabolism
 HADH	Metabolism_Amino_acid_metabolism
 HADHA	Metabolism_Amino_acid_metabolism
 HADHB	Metabolism_Amino_acid_metabolism
 HIBADH	Metabolism_Amino_acid_metabolism
 HIBCH	Metabolism_Amino_acid_metabolism
 HMGCL	Metabolism_Amino_acid_metabolism
 HOGA1	Metabolism_Amino_acid_metabolism
 HSD17B10	Metabolism_Amino_acid_metabolism
 IVD	Metabolism_Amino_acid_metabolism
 KMO	Metabolism_Amino_acid_metabolism
 KYAT3	Metabolism_Amino_acid_metabolism
 LDHB	Metabolism_Amino_acid_metabolism
 MAOA	Metabolism_Amino_acid_metabolism
 MAOB	Metabolism_Amino_acid_metabolism
 MCCC1	Metabolism_Amino_acid_metabolism
 MCCC2	Metabolism_Amino_acid_metabolism
 NAGS	Metabolism_Amino_acid_metabolism
 NAT8L	Metabolism_Amino_acid_metabolism
 OAT	Metabolism_Amino_acid_metabolism
 OTC	Metabolism_Amino_acid_metabolism
 PPM1K	Metabolism_Amino_acid_metabolism
 PRODH	Metabolism_Amino_acid_metabolism
 PRODH2	Metabolism_Amino_acid_metabolism
 PYCR1	Metabolism_Amino_acid_metabolism
 PYCR2	Metabolism_Amino_acid_metabolism
 SARDH	Metabolism_Amino_acid_metabolism
 SDSL	Metabolism_Amino_acid_metabolism
 SFXN1	Metabolism_Amino_acid_metabolism
 SFXN3	Metabolism_Amino_acid_metabolism
 SHMT2	Metabolism_Amino_acid_metabolism
 SLC25A12	Metabolism_Amino_acid_metabolism
 SLC25A13	Metabolism_Amino_acid_metabolism
